month,pct,quantity_of_plasters,rx_items,actual_cost,net_cost
2015-10-01,11N,12555.0,386,27995.056230000002,30299.339999999997
2015-07-01,72Q,37425.0,1225,95650.89509,103419.91
2019-10-01,01V,5595.0,170,12488.43091,13444.65
2019-10-01,02A,2435.0,65,5288.13579,5693.66
2019-10-01,02X,3460.0,112,7746.203659999999,8339.26
2020-05-01,72Q,22305.0,659,46810.4645,50345.08
2018-09-01,00V,1205.0,36,2699.4984,2908.0699999999997
2018-09-01,11M,4805.0,148,10712.81819,11539.91
2019-07-01,12F,12950.0,438,24877.8655,26747.53
2019-07-01,02T,1170.0,39,2625.70109,2823.59
2019-06-01,99F,355.0,12,796.5328400000001,856.73
2019-06-01,05D,555.0,18,1245.45407,1339.4
2019-06-01,03L,2845.0,93,6383.67971,6865.95
2019-06-01,00L,2030.0,67,4554.89808,4899.05
2019-01-01,02G,5505.0,178,12335.602289999999,13285.380000000003
2019-01-01,A3A8R,8970.0,276,20056.20461,21600.530000000006
2019-01-01,01D,1150.0,43,2577.94934,2775.33
2019-12-01,01H,2365.0,78,5297.79284,5696.67
2019-05-01,04V,9350.0,294,18371.71586,19775.48
2019-05-01,00R,755.0,19,1692.60492,1822.06
2017-12-01,00Y,1175.0,45,2629.52236,2835.66
2021-10-01,13T,4240.0,128,9529.118,10221.690000000002
2021-10-01,70F,7070.0,199,15822.29481,16975.38
2021-03-01,01E,2955.0,100,6629.724030000001,7120.530000000001
2021-03-01,B2M3M,4135.0,131,8500.23149,9132.06
2021-03-01,01A,4700.0,166,10560.95541,11342.61
2016-08-01,00P,1620.0,54,3623.6838399999997,3909.59
2020-02-01,01J,8260.0,347,16226.772969999998,17409.16
2020-02-01,B2M3M,3690.0,117,7639.472159999999,8204.74
2020-02-01,01Y,870.0,31,1945.4771700000001,2088.73
2021-12-01,00R,755.0,18,1701.34061,1822.06
2020-03-01,03K,840.0,24,1853.27083,1994.6200000000001
2020-03-01,01A,5490.0,194,12314.026679999999,13249.18
2022-01-01,02Q,1065.0,32,2226.99143,2380.15
2022-01-01,01K,2255.0,75,5072.7281299999995,5420.35
2022-01-01,01W,1150.0,27,2424.0726299999997,2590.71
2022-01-01,02Y,2330.0,70,5230.93701,5590.4800000000005
2019-03-01,02Q,1175.0,36,2624.9307099999996,2824.8100000000004
2016-12-01,07G,730.0,24,1631.41932,1761.73
2020-10-01,06K,3935.0,114,8137.14958,8763.4
2020-10-01,91Q,17420.0,543,36055.29312,38827.48
2019-02-01,16C,13630.0,442,30538.131779999996,32871.98
2019-02-01,05D,790.0,20,1771.08975,1906.5300000000002
2019-02-01,02T,1075.0,34,2410.05886,2594.32
2015-12-01,00Q,3220.0,107,7180.851199999999,7770.920000000002
2015-12-01,D2P2L,8880.0,282,19801.320399999993,21430.320000000007
2015-12-01,10Q,6135.0,195,13677.49483,14805.91
2020-11-01,02X,3550.0,114,7865.980239999999,8453.27
2020-11-01,D2P2L,7620.0,215,16200.976989999996,17412.18
2020-11-01,71E,7170.0,207,16016.797250000001,17216.719999999998
2021-08-01,02T,625.0,19,1408.08561,1508.33
2017-11-01,15M,7590.0,215,16130.038419999997,17410.39
2015-09-01,91Q,17775.0,574,42080.49139000001,45498.880000000005
2018-12-01,92G,3325.0,99,7383.233279999999,7951.94
2018-12-01,00X,2700.0,89,6051.20506,6515.969999999999
2021-04-01,02H,825.0,28,1824.84436,1958.41
2021-04-01,27D,5848.0,198,12221.478869999999,13114.109999999999
2020-07-01,03Q,2795.0,80,6015.1794899999995,6473.76
2020-07-01,02X,3080.0,101,6828.54577,7347.99
2020-07-01,71E,7470.0,218,16637.406779999998,17908.14
2018-06-01,00L,2710.0,101,6074.27095,6540.13
2018-06-01,04C,8025.0,248,17763.17521,18874.7
2021-06-01,12F,12655.0,412,24395.624549999997,26184.019999999997
2021-06-01,99F,360.0,11,809.1748100000001,868.8
2021-06-01,11N,11735.0,357,24004.410989999997,25768.379999999997
2021-06-01,42D,4080.0,124,9049.892200000002,9716.060000000001
2021-06-01,M2L0M,2855.0,85,6175.623799999999,6629.42
2021-05-01,02T,660.0,20,1484.3692500000002,1592.8000000000002
2015-06-01,00L,3260.0,110,7278.97687,7867.460000000001
2018-03-01,03N,5165.0,166,11523.881259999998,12421.419999999998
2017-10-01,D9Y0V,22700.0,771,50581.35643,54670.45999999999
2017-10-01,03L,2710.0,90,6050.30608,6540.16
2021-02-01,03F,1420.0,41,3192.68966,3426.9300000000003
2021-02-01,06K,2410.0,73,4992.19313,5358.2
2017-06-01,93C,5315.0,171,11873.024549999998,12826.84
2018-01-01,01X,17695.0,602,34332.56165,37020.45
2018-01-01,02T,3740.0,117,8368.6093,9025.85
2018-01-01,04V,7615.0,248,17029.89704,18366.71
2018-01-01,06K,3175.0,103,7007.018110000001,7557.34
2018-01-01,06N,4710.0,138,10198.17535,10999.34
2017-03-01,02H,1640.0,53,3665.8871699999995,3957.8499999999995
2017-08-01,00X,3215.0,110,7190.7724,7758.83
2021-09-01,11N,10210.0,340,20658.245280000003,22149.6
2021-09-01,52R,7335.0,197,15901.95782,17051.989999999998
2017-05-01,01X,15370.0,534,34371.76471000001,37092.82000000001
2017-05-01,M1J4Y,10530.0,283,23540.3001,25412.4
2017-05-01,A3A8R,10295.0,341,23023.048880000002,24845.260000000006
2015-01-01,15E,8120.0,269,18134.723230000003,19596.250000000004
2015-01-01,11N,10740.0,330,23980.57586,25919.14
2016-10-01,04V,6480.0,206,14481.418979999999,15638.45
2021-01-01,02M,905.0,30,1993.03035,2140.62
2018-10-01,11M,5285.0,161,11783.42783,12707.399999999998
2017-01-01,01A,5480.0,190,12262.639789999997,13225.060000000001
2017-01-01,02M,1475.0,50,3299.83399,3559.6600000000003
2017-09-01,02E,3765.0,99,8412.730959999999,9086.2
2018-11-01,00V,1285.0,38,2878.0174500000003,3101.129999999999
2018-11-01,02G,6070.0,188,13585.372629999998,14638.070000000002
2021-07-01,03L,1750.0,55,3929.6515900000004,4212.47
2021-07-01,99F,360.0,11,810.3009200000001,868.8000000000001
2020-06-01,12F,12930.0,421,24949.25175,26842.25
2020-06-01,00T,1955.0,54,4239.89387,4562.43
2020-06-01,11X,1965.0,61,4114.4539,4427.25
2015-08-01,01J,6200.0,244,14656.458129999999,15825.72
2015-08-01,36L,19605.0,695,52329.75186999998,56528.22999999999
2020-12-01,07K,5365.0,175,10879.38525,11693.240000000002
2018-08-01,15F,6500.0,183,14559.14,15686.689999999999
2015-04-01,05V,650.0,28,1452.1446299999998,1568.67
2020-09-01,99G,480.0,17,1076.41798,1158.39
2016-02-01,36J,11775.0,379,26315.768799999998,28417.0
2016-02-01,07H,2670.0,84,5967.590789999999,6443.6
2016-02-01,92A,7895.0,253,17644.25679,19053.230000000003
2017-07-01,14L,4755.0,164,10623.554689999999,11475.41
2015-05-01,99A,19375.0,623,44569.6301,48148.73000000001
2015-05-01,01T,3500.0,113,7818.31717,8446.64
2015-05-01,14Y,850.0,24,1898.3100100000001,2051.33
2016-09-01,15A,4200.0,142,9390.630780000003,10136.01
2020-04-01,84H,10445.0,355,23309.83775,25062.39
2020-04-01,03L,2145.0,74,4814.80796,5176.62
2020-04-01,14L,4815.0,158,10478.77745,11267.24
2020-04-01,15F,6045.0,164,13565.932949999999,14588.619999999999
2015-02-01,15E,8025.0,246,17935.032489999998,19366.96
2015-02-01,11N,9800.0,306,26362.425169999995,28471.4
2016-04-01,72Q,44975.0,1481,100506.65327,108539.71999999999
2016-04-01,42D,3950.0,129,8825.07261,9532.65
2019-09-01,06K,3335.0,103,7061.799370000001,7603.19
2019-04-01,07G,545.0,18,1200.4610300000002,1291.7400000000002
2018-05-01,36J,10865.0,337,24405.403979999995,26295.740000000005
2018-05-01,02M,1395.0,49,3124.72953,3366.6100000000006
2016-11-01,06L,8550.0,258,19117.15443,20634.08
2015-10-01,27D,8630.0,309,19248.726609999998,20826.97
2015-07-01,99G,370.0,13,825.89038,892.9300000000001
2015-07-01,14Y,895.0,28,2198.2042199999996,2377.13
2019-10-01,01H,2800.0,87,6226.6527,6703.02
2020-05-01,05D,800.0,18,1795.0580300000001,1930.67
2019-07-01,W2U3Z,40480.0,1172,89282.74897999995,95566.72
2019-01-01,M2L0M,2965.0,79,6643.09707,7155.5199999999995
2018-07-01,07H,1475.0,47,3296.9042299999996,3548.7999999999993
2017-12-01,06H,2170.0,84,4855.86182,5237.0
2021-03-01,72Q,21975.0,660,46958.613430000005,50028.41
2021-03-01,A3A8R,7265.0,228,16261.941100000004,17467.740000000005
2021-03-01,97R,4760.0,156,10664.36699,11454.869999999999
2019-11-01,00V,925.0,27,2065.3384100000003,2221.47
2019-11-01,03H,295.0,9,661.9002700000001,711.93
2019-11-01,00T,2105.0,62,4612.46806,4960.61
2016-08-01,01E,5730.0,195,12819.58418,13828.32
2016-08-01,03F,4375.0,140,9784.889879999999,10558.36
2020-03-01,00T,1920.0,60,4215.50342,4535.87
2022-01-01,W2U3Z,40950.0,1211,83752.21746999996,89497.18
2019-03-01,99G,535.0,19,1200.35949,1291.12
2017-02-01,92A,7505.0,230,16799.84375,18112.010000000006
2016-12-01,01K,3420.0,118,7644.0501300000005,8253.61
2020-10-01,01V,4605.0,145,10259.208340000001,11048.23
2020-10-01,00Q,3280.0,105,7352.312,7915.68
2019-02-01,01Y,875.0,31,1962.53251,2111.68
2019-02-01,13T,3895.0,133,8734.33938,9399.960000000001
2015-12-01,00X,4720.0,154,10525.49982,11390.89
2015-12-01,06H,4650.0,150,10368.52184,11222.0
2015-12-01,26A,2355.0,80,5250.88707,5683.370000000001
2020-08-01,01A,4625.0,168,10384.78253,11161.619999999999
2020-08-01,02H,910.0,31,1998.96831,2149.0599999999995
2020-08-01,18C,2680.0,83,5820.2608900000005,6257.76
2020-11-01,02T,825.0,25,1852.4697299999998,1991.0
2020-11-01,06L,7265.0,202,14208.781769999998,15272.170000000002
2017-11-01,02E,3560.0,92,7949.20496,8580.61
2017-11-01,02Y,3295.0,97,7367.41836,7951.93
2015-09-01,36J,10305.0,340,25132.714180000003,27169.64
2018-12-01,00N,740.0,23,1658.28705,1785.86
2018-12-01,04C,9745.0,299,19369.36762,20860.86
2018-12-01,15E,8140.0,259,18233.026210000004,19633.680000000004
2020-01-01,92G,2895.0,84,6393.47809,6874.379999999999
2020-01-01,00L,1955.0,64,4378.2534399999995,4707.200000000001
2020-07-01,78H,1615.0,51,3345.5863999999997,3600.69
2018-06-01,84H,9725.0,335,21687.872069999998,23352.010000000002
2015-06-01,00Q,2790.0,103,6763.98337,7308.560000000001
2018-03-01,02T,3070.0,93,6872.6862,7408.92
2018-03-01,15E,9410.0,305,21059.555559999997,22698.610000000004
2021-11-01,00V,730.0,19,1643.66243,1761.7300000000002
2021-11-01,01X,12630.0,446,24586.7547,26342.67
2021-11-01,01W,910.0,24,1947.70946,2087.53
2021-11-01,06H,1855.0,52,4166.63649,4465.89
2017-10-01,15N,34105.0,1070,74872.72647000002,80934.83000000002
2017-06-01,13T,7050.0,224,15748.02057,17013.97
2017-06-01,15A,6120.0,193,13669.27144,14769.599999999999
2018-01-01,01W,1305.0,34,2799.42969,3019.0699999999997
2018-01-01,14L,4995.0,161,11167.9508,12043.720000000001
2017-03-01,00P,3015.0,107,6740.021679999999,7276.2300000000005
2017-03-01,06N,4465.0,147,9980.14681,10775.539999999999
2018-02-01,01X,14410.0,484,27922.400990000002,30068.240000000005
2017-08-01,14L,5345.0,172,11953.958040000001,12899.259999999998
2017-08-01,36J,13775.0,409,30804.67864,33243.69
2016-03-01,99C,2390.0,82,5341.08491,5767.859999999999
2016-03-01,92A,7975.0,263,17818.97726,19246.300000000003
2021-09-01,01V,4820.0,143,10792.4153,11572.529999999999
2021-09-01,01W,1145.0,33,2445.58146,2622.07
2016-10-01,03H,375.0,16,838.65263,905.0000000000001
2018-10-01,02E,4335.0,111,9676.18306,10436.46
2018-10-01,11J,845.0,28,1891.1688400000003,2039.2599999999998
2018-10-01,15C,2325.0,75,4924.19072,5288.82
2017-01-01,03H,420.0,16,940.0982899999999,1013.6
2017-01-01,X2C4Y,4195.0,142,9385.968240000002,10123.95
2017-01-01,99F,655.0,20,1465.4806600000002,1580.73
2017-09-01,02G,7065.0,224,15788.587449999999,17050.16
2018-11-01,01G,955.0,28,2138.74032,2304.73
2018-11-01,11N,11930.0,376,26476.720480000004,28530.370000000003
2015-11-01,52R,9330.0,268,20827.008370000003,22516.36
2018-04-01,11X,2980.0,90,6427.64754,6923.83
2021-07-01,78H,1635.0,47,3281.92426,3518.6399999999994
2021-07-01,92G,3440.0,101,7097.488490000001,7608.629999999998
2015-08-01,02X,2170.0,60,4846.9189799999995,5236.93
2015-08-01,D9Y0V,14175.0,444,34244.49716999999,36996.39999999998
2020-12-01,W2U3Z,40735.0,1219,82989.52137999999,89210.02000000005
2020-12-01,02Y,2000.0,58,4479.22301,4815.8
2020-12-01,10Q,9280.0,268,19352.72126,20804.75
2018-08-01,D9Y0V,20017.0,628,44773.23801999999,48238.94999999999
2018-08-01,06H,2305.0,69,5162.69023,5562.74
2015-04-01,27D,7985.0,267,17832.86828,19270.44
2015-04-01,07K,5890.0,184,13682.42882,14789.88
2016-07-01,01H,2790.0,101,6242.251509999999,6733.1900000000005
2020-09-01,05Q,1420.0,49,3093.9798,3274.890000000001
2016-02-01,16C,13165.0,465,29425.37592,31771.620000000003
2016-02-01,04Y,460.0,16,1028.06524,1110.13
2015-03-01,15C,2400.0,70,5624.75354,6079.68
2016-09-01,03H,265.0,11,592.77836,639.53
2016-09-01,78H,1290.0,41,2884.02336,3113.2
2020-04-01,07G,270.0,9,545.2554,586.44
2020-04-01,03H,205.0,7,460.17867,494.73
2016-04-01,00T,2100.0,58,4691.7794699999995,5067.99
2016-04-01,02X,2735.0,83,6110.537590000001,6600.47
2016-04-01,09D,5505.0,189,12302.05941,13285.41
2019-09-01,02A,2175.0,64,4695.29932,5055.33
2019-09-01,04C,10070.0,308,19858.3616,21380.969999999994
2019-09-01,03H,270.0,8,605.0886,651.6
2019-04-01,01W,770.0,20,1626.23301,1749.66
2019-04-01,06L,8035.0,227,16030.85816,17251.71
2019-04-01,06N,4675.0,149,9184.949,9881.35
2016-11-01,15A,4600.0,154,10287.223979999999,11101.349999999999
2016-01-01,15E,8360.0,290,18681.60220999999,20175.410000000003
2015-10-01,04C,6155.0,188,13803.69058,14854.06
2015-07-01,04V,5215.0,168,11839.56869,12802.77
2015-07-01,05G,1445.0,47,3225.16537,3487.2500000000005
2020-05-01,10Q,7745.0,236,15582.88367,16759.999999999996
2020-05-01,14Y,2130.0,61,4728.5503100000005,5086.110000000001
2020-05-01,52R,7355.0,208,15996.538039999996,17205.239999999998
2019-07-01,93C,3895.0,115,8697.02205,9352.84
2019-01-01,05D,1170.0,28,2611.2513099999996,2812.73
2018-07-01,01H,1965.0,68,4406.05008,4742.1900000000005
2018-07-01,04V,8140.0,257,18230.68774,19622.840000000004
2019-12-01,01E,3745.0,109,8354.224569999998,8983.62
2019-05-01,72Q,37285.0,1162,79216.73978000002,85012.61
2019-05-01,05G,2300.0,64,5105.40368,5496.360000000001
2019-05-01,42D,4805.0,143,10701.42323,11520.030000000002
2021-10-01,12F,11450.0,368,22027.48036,23627.089999999997
2021-10-01,15N,23385.0,727,46416.291339999996,49791.27
2021-03-01,02P,1735.0,49,3378.46389,3629.65
2016-08-01,07H,1820.0,69,4072.38771,4392.22
2021-12-01,01G,1005.0,32,2244.62302,2403.67
2020-03-01,84H,10325.0,358,23031.541599999997,24780.030000000006
2020-03-01,01W,1465.0,39,3093.65141,3329.1800000000003
2022-01-01,72Q,21255.0,631,45367.9404,48426.5
2019-03-01,00N,1015.0,33,2276.95253,2449.5200000000004
2017-02-01,97R,7770.0,273,17396.62836,18751.499999999993
2017-02-01,02M,1050.0,37,2350.30782,2534.0
2016-12-01,42D,4755.0,141,10625.15117,11475.38
2020-10-01,99C,2060.0,53,4615.89081,4971.46
2020-10-01,00X,2165.0,69,4812.57344,5181.4
2020-10-01,00V,1095.0,30,2433.58727,2620.87
2019-02-01,B2M3M,3125.0,97,6550.8225299999995,7051.170000000002
2019-02-01,15C,2505.0,76,5202.60366,5600.15
2015-12-01,M1J4Y,7545.0,226,16823.051059999998,18208.579999999998
2020-08-01,01X,12570.0,431,24234.648970000002,26049.42
2020-08-01,03Q,2870.0,77,6209.00927,6676.48
2020-08-01,26A,5230.0,152,11663.46377,12542.1
2020-11-01,14L,4585.0,146,9945.03216,10686.829999999998
2020-11-01,27D,5672.0,189,11475.3547,12329.159999999998
2021-08-01,01X,12600.0,433,24485.136710000002,26221.43
2021-08-01,02P,1390.0,41,2753.23626,2949.09
2015-09-01,04C,5690.0,184,12701.530190000001,13731.900000000003
2015-09-01,02Q,540.0,15,1205.04252,1303.2
2018-12-01,42D,4115.0,130,9199.8184,9909.140000000001
2018-12-01,10Q,7430.0,236,16192.77918,17440.609999999997
2021-04-01,10R,260.0,11,568.30491,609.36
2021-04-01,15F,4730.0,133,10635.91611,11415.039999999997
2020-01-01,11M,5265.0,173,11655.720989999998,12530.61
2020-07-01,01V,5575.0,165,12481.333739999998,13432.600000000002
2020-07-01,72Q,23645.0,712,49882.37938,53680.34
2018-06-01,W2U3Z,41556.0,1215,92827.81079,99888.36999999998
2018-06-01,15A,7075.0,230,14729.16578,15861.63
2021-06-01,01V,5080.0,149,11369.110139999999,12205.43
2021-06-01,78H,1425.0,43,2835.73862,3044.42
2021-06-01,84H,10360.0,368,22955.277109999995,24636.440000000002
2021-05-01,03Q,3255.0,88,7068.0702,7583.9
2021-05-01,01W,1025.0,25,2214.4180100000003,2375.92
2015-06-01,92A,7335.0,234,17180.63931,18570.57
2018-03-01,X2C4Y,3170.0,105,7097.625260000001,7650.280000000001
2018-03-01,15N,33395.0,1056,69899.63673999999,75346.08
2017-06-01,03K,1020.0,29,2277.64021,2461.6
2018-02-01,01F,5865.0,201,13143.29102,14154.170000000002
2017-08-01,84H,12290.0,431,27449.33489,29616.449999999997
2017-08-01,03F,5115.0,156,11436.814409999999,12344.2
2017-08-01,26A,3810.0,110,8518.762889999998,9194.789999999999
2017-08-01,01Y,1065.0,31,2381.91043,2570.1800000000003
2016-03-01,01V,4575.0,147,10221.05385,11040.990000000002
2017-05-01,84H,11295.0,409,25262.43262,27258.600000000002
2017-05-01,01H,2570.0,87,5746.5488000000005,6202.26
2015-01-01,06Q,4545.0,141,10147.839759999999,10968.59
2018-10-01,M1J4Y,8115.0,235,17882.74697,19287.350000000002
2017-09-01,03Q,2795.0,79,6245.44348,6745.25
2018-11-01,04C,10115.0,314,20270.22462,21585.47
2018-11-01,00X,2825.0,107,6329.7327000000005,6817.639999999999
2015-11-01,36J,11540.0,364,25762.699510000002,27849.85
2015-11-01,12F,7385.0,266,16489.634660000003,17822.4
2021-07-01,D9Y0V,11710.0,379,25341.423099999993,27163.290000000005
2021-07-01,13T,4055.0,127,9119.38199,9775.24
2020-06-01,02E,2895.0,79,6471.68874,6964.88
2020-06-01,05D,805.0,23,1775.41723,1910.15
2016-06-01,04V,6105.0,198,13657.471010000001,14733.460000000001
2015-08-01,91Q,15950.0,518,37366.50209000001,40371.26999999999
2015-08-01,97R,7805.0,275,20083.024709999998,21695.829999999998
2018-08-01,05W,2125.0,65,4760.38165,5128.31
2016-07-01,01J,7775.0,354,17410.97522,18763.64
2020-09-01,02M,1170.0,38,2597.78387,2796.44
2020-09-01,36L,15225.0,493,33582.92822999999,36145.700000000004
2020-09-01,78H,1470.0,48,2908.72927,3131.3
2016-02-01,01A,5280.0,192,11803.1467,12742.400000000001
2016-02-01,03N,4925.0,152,11006.35976,11885.64
2017-07-01,04V,7230.0,231,16150.855889999999,17448.44
2016-05-01,02A,3045.0,105,6806.324450000001,7348.58
2016-05-01,10R,880.0,26,1967.0095300000003,2123.7400000000002
2016-09-01,D2P2L,9860.0,310,22045.77568,23795.45000000001
2016-09-01,93C,4340.0,142,9704.439430000002,10473.83
2020-04-01,04V,9345.0,280,18515.30828,19911.82
2020-04-01,99F,210.0,6,471.18631,506.80000000000007
2020-04-01,02T,820.0,24,1839.97438,1978.9299999999998
2020-04-01,01W,1380.0,34,2881.22519,3098.71
2015-02-01,01F,3350.0,105,7488.015909999997,8084.660000000002
2019-04-01,36J,7255.0,223,16272.212959999999,17508.76
2019-04-01,84H,9905.0,355,22092.26738,23762.840000000004
2019-04-01,02A,2075.0,61,4570.12204,4917.160000000001
2019-04-01,01D,1225.0,39,2744.89649,2952.7000000000003
2019-04-01,03R,480.0,15,1026.28082,1104.0900000000001
2018-05-01,05D,1015.0,26,2273.03583,2449.5299999999997
2018-05-01,11N,11540.0,363,25847.722709999995,27849.88
2016-11-01,04Y,895.0,30,2001.4748900000002,2159.94
2016-11-01,99F,500.0,14,1118.0627,1206.6599999999999
2015-10-01,X2C4Y,4530.0,180,10106.258070000002,10932.46
2015-10-01,02G,5645.0,192,12590.51759,13623.240000000002
2015-10-01,06K,2230.0,75,4973.467930000001,5381.74
2015-07-01,36L,20565.0,702,53214.382159999994,57535.890000000014
2020-05-01,00Y,875.0,28,1847.34893,1986.7699999999998
2020-05-01,14L,4270.0,135,9225.42512,9921.199999999999
2018-09-01,15N,34176.0,1054,70372.98030999998,75806.40999999999
2018-09-01,91Q,17635.0,547,38593.19387000002,41572.62
2018-09-01,06K,3335.0,99,7163.04116,7717.23
2018-09-01,06Q,3680.0,106,7460.648010000001,8037.62
2019-07-01,05D,940.0,25,2079.16402,2235.9500000000003
2019-07-01,36J,6765.0,206,15180.787119999997,16326.23
2019-06-01,00V,1115.0,32,2491.59854,2680.0
2019-06-01,D9Y0V,15455.0,483,34288.0347,36881.79
2019-01-01,M1J4Y,9050.0,247,19928.331890000005,21466.0
2018-07-01,02M,1135.0,42,2545.28804,2739.14
2018-07-01,78H,1450.0,45,3210.58817,3455.9
2019-05-01,05Q,1470.0,48,3129.3317500000003,3368.4100000000003
2021-10-01,09D,2770.0,113,6225.0585200000005,6674.17
2021-10-01,26A,7005.0,202,15634.473859999998,16775.08
2020-02-01,04V,9825.0,302,19505.78893,20948.93
2020-02-01,99F,310.0,11,696.59684,748.13
2021-12-01,01J,8610.0,354,16589.76717,17748.809999999998
2021-12-01,26A,8155.0,237,18278.78357,19577.56
2020-03-01,36J,6645.0,200,14900.447809999998,16036.619999999999
2019-03-01,11X,2240.0,72,4733.37898,5092.73
2016-12-01,01Y,1940.0,66,4335.96536,4681.84
2020-10-01,03F,1990.0,63,4459.4902600000005,4802.52
2019-02-01,02X,2430.0,80,5447.56592,5864.400000000001
2015-12-01,03Q,3460.0,88,7713.615400000001,8350.130000000001
2015-12-01,05G,1805.0,56,4024.5507199999997,4356.05
2020-08-01,X2C4Y,1595.0,55,3580.4116500000005,3849.27
2020-08-01,10Q,7055.0,218,14496.692070000001,15587.139999999996
2020-08-01,11J,1235.0,42,2666.25242,2866.42
2017-11-01,99E,1110.0,32,2481.62719,2678.8
2017-11-01,99G,310.0,14,693.71748,748.1200000000001
2017-11-01,11X,3505.0,109,7768.1246200000005,8382.710000000001
2015-09-01,10R,545.0,16,1216.50483,1315.2600000000002
2021-04-01,01X,14655.0,495,28455.742689999995,30534.65
2021-04-01,18C,2870.0,85,6136.28381,6585.960000000001
2021-04-01,05V,1000.0,31,2377.36802,2326.4500000000003
2020-07-01,07H,1070.0,36,2400.25079,2582.25
2021-06-01,02A,1495.0,40,3192.2091900000005,3426.94
2015-06-01,03F,5170.0,162,13893.013079999999,15018.300000000003
2015-06-01,71E,10410.0,300,23236.467299999997,25122.79
2015-06-01,05D,1315.0,36,2935.57569,3173.5299999999997
2018-03-01,99A,23845.0,797,52983.396389999994,57102.46
2018-03-01,15F,6880.0,197,15383.247280000001,16582.03
2018-03-01,99G,680.0,21,1522.71309,1641.06
2017-10-01,06H,2820.0,81,6292.08568,6802.589999999999
2017-10-01,36L,19210.0,632,42842.34593,46305.79
2021-02-01,05D,655.0,13,1462.41862,1569.8700000000001
2018-01-01,01E,4245.0,143,9500.65833,10244.57
2018-01-01,18C,2795.0,86,6253.727870000001,6745.25
2018-01-01,01H,2645.0,91,5919.13114,6383.26
